a_x,a_y,LLTD,bump,FL_Low_Fore,FL_Low_Aft,FL_Up_Fore,FL_Up_Aft,FL_Tie,FL_Push,FR_Low_Fore,FR_Low_Aft,FR_Up_Fore,FR_Up_Aft,FR_Tie,FR_Push,RL_Low_Fore,RL_Low_Aft,RL_Up_Fore,RL_Up_Aft,RL_Toe,RL_Push,RR_Low_Fore,RR_Low_Aft,RR_Up_Fore,RR_Up_Aft,RR_Toe,RR_Push,FL_Fx,FL_Fy,FL_Fz,FR_Fx,FR_Fy,FR_Fz,RL_Fx,RL_Fy,RL_Fz,RR_Fx,RR_Fy,RR_Fz
-13.188676693781481,16.307695006037036,0.43333333333333335,2000.0,2862.8407166004645,-2992.622715669378,1469.1792545847215,3155.9571339609283,265.713424182626,-7763.9531199038465,2614.4728905999045,235.76285369985555,445.68003677187096,1078.388338218668,-25.76939597155294,-4012.2185673800504,2757.964819993762,-2860.301405954363,2126.51924659493,3336.837949535777,100.87962885833925,-7413.725030119753,2150.0158796237924,-236.35713631600203,750.6788975197659,1186.1998654645367,47.18652236701237,-3508.5546096432467,-1501.575606845017,1856.68642832676,-5990.906281011885,-711.6451106561274,879.9435824057731,-2839.283712286112,-1176.1539474566277,1454.3051058574226,-4692.556298287083,-501.28495970776424,619.83491019097,-2000.0
-12.681969573139996,17.065404534242504,0.43333333333333335,2000.0,2662.635604161256,-2922.51588378915,1538.6341746472121,3152.8491629505183,260.6678747757508,-7790.86611625895,2459.9139431977965,331.88542886065005,444.9513398397826,1007.8888493620491,-33.76701085117061,-3853.2351716300514,2624.249782269294,-2829.8850042608155,2239.411679686353,3408.2862445247674,98.89900064329929,-7612.895203027994,2102.160024454566,-145.47172812173199,763.9776593704529,1163.7017956559348,45.28233009578079,-3512.9741280632516,-1445.724548149543,1945.4292266645346,-6017.53296040902,-653.3595431915364,879.1887448213462,-2719.475567586595,-1161.592859833133,1563.0893878758902,-4834.892877463009,-480.50407290208676,646.5869782397672,-2000.0
-12.152714373400654,17.79277239595401,0.43333333333333335,2000.0,2456.6892921384256,-2842.097430594632,1608.2179980329308,3145.26508833702,254.731756281534,-7812.044452172246,2307.2619531968176,419.3147178690116,443.5579355725228,939.8167404769439,-41.00865605652687,-3694.3886577060293,2474.4203569835818,-2784.926371462863,2355.0801404615077,3475.1093187388647,96.46566165586941,-7808.327161953183,2051.6568357909623,-53.591937074751286,777.848171269904,1140.9472065121854,43.322031055520476,-3517.013573137217,-1386.517343196651,2029.998134781929,-6039.154475013734,-597.0495590928368,874.1394381238053,-2600.526083783062,-1142.3078558837124,1672.4513603590683,-4975.468668713965,-459.17598197999325,672.2789235416312,-2000.0
-11.601852090994486,18.488505357657267,0.43333333333333335,2000.0,2245.655453207959,-2751.615985254157,1677.7224357650675,3133.239846122621,247.92341804099817,-7827.461661936069,2157.082836421169,498.05799297682876,441.43095035437875,874.249571495934,-47.49725908512234,-3536.009230242278,2308.5646393514126,-2725.0026074904085,2473.3751961301273,3537.064311904214,93.57483931089082,-7999.715331859185,1998.5601469394028,39.21595950271637,792.2769348768666,1117.952596963818,41.30732834703405,-3520.6735417558198,-1324.1424848475795,2110.1299373062075,-6055.732382562091,-542.8539154588453,865.0823545816966,-2482.6467487168948,-1118.2312737028521,1781.9934897293565,-5114.033733413136,-437.31869283409594,696.9032988916339,-2000.0
-11.030362138956999,19.151366431535735,0.43333333333333335,2000.0,2030.2021283836468,-2651.357766570636,1746.9367737288908,3116.820951202808,240.26446220053808,-7837.099351666191,2009.90765601425,568.1705997668383,438.5129825860628,811.2529978845619,-53.23979431611741,-3378.4279521087205,2126.836439469621,-2649.7435498674595,2594.134211495862,3593.923601880457,90.22351155393352,-8186.764789800741,1942.9214224678408,132.88768785212676,807.2510086999407,1094.7339635598626,39.23986127328285,-3523.9544632097504,-1258.798690978527,2185.5778342329972,-6067.23720813945,-490.89510595141047,852.3121847758285,-2366.047147544072,-1089.3134786733788,1891.3106683238418,-5250.341707932141,-414.94955538899865,720.4524099703747,-2000.0
-10.439260605567508,19.78017707478988,0.43333333333333335,2000.0,1811.0095256369673,-2541.645433969319,1815.6485605701885,3096.068272605833,231.77965432218494,-7840.947228439733,1866.2311816413069,629.7548382686768,434.7582829767657,750.8809074251276,-58.24717845693508,-3221.9759752066066,1929.455026133382,-2558.8336699843658,2717.181584325681,3645.4755127590856,86.41042763437257,-8369.191601047167,1884.789888736298,227.36072178264408,822.757971495017,1071.3068638171098,37.12121063207591,-3526.8565858810025,-1190.69421170769,2256.11211745634,-6073.648496585778,-441.2792062088867,836.1301789495835,-2250.9345901004017,-1055.5231392334852,1999.991703381891,-5384.15024166658,-392.0853214923529,742.9182372752008,-2000.0
-9.829598447781322,20.373819285043172,0.43333333333333335,2000.0,1588.7678112914057,-2422.8368601886314,1883.6442955048806,3071.0537833006947,222.49682710937486,-7839.003118110842,1726.5105660293498,682.9587373605284,430.1328983691785,693.1755827873519,-62.534157212848484,-3066.9837726481755,1716.7047023952923,-2452.0138094819763,2842.32901673595,3691.524978984426,82.13612410163368,-8546.723134921695,1824.212673295895,322.57402646559126,838.7858838742368,1047.6864796640004,34.952904158612796,-3529.379965690776,-1120.046120610289,2321.520800005661,-6074.954848864187,-394.0957643949575,816.8427151361534,-2137.513742312222,-1016.8474529174175,2107.6208103772583,-5515.221427926543,-368.7422041728262,764.2923635686634,-2000.0
-9.20245962266659,20.931237588109557,0.43333333333333335,2000.0,1364.1748959039917,-2295.3238279029247,1950.7101154196266,3041.861285061043,212.44677743489825,-7831.272971570959,1591.1641371883816,727.974724818641,424.61477994826646,638.1678896092948,-66.11918337649053,-2913.780373356413,1488.9342169596139,-2329.082759250861,2969.375821215619,3731.894165702306,77.40293611983998,-8719.098359602634,1761.2349528792286,418.46780181736244,855.3232481738901,1023.8876810272674,32.73642211574199,-3531.5244562168077,-1047.0795906888875,2381.6101982546743,-6071.153942327997,-349.4177361388321,794.7598742630474,-2025.9862623078327,-973.292323605518,2213.779109434122,-5643.322226926039,-344.9359382534064,784.5659065404758,-2000.0
-8.558959160168158,21.451440914588076,0.43333333333333335,2000.0,1134.3759819708284,-2134.4255048205373,2019.0211745664506,3002.572417713848,199.47730372241784,-7820.822558701981,1516.936312808345,798.6674755476372,438.3973787736797,611.4128704853176,-72.0204313297261,-2882.3897024613,1240.000476570694,-2163.864512594807,3100.4830874597023,3760.0133769118097,71.78834709536767,-8888.777040514276,1686.9656738014833,517.2926732876869,874.2460238057062,999.3157256982457,30.296622799169477,-3531.844951223025,-966.9031639896582,2423.3631338001283,-6062.252534850324,-318.99138428535656,799.4926373881125,-2000.0,-920.007019689235,2305.826661227129,-5768.224880119237,-318.99138428535656,799.4926373881125,-2000.0
-7.9002411806250965,21.933504361948025,0.43333333333333335,2000.0,905.384356639732,-1960.7485221656766,2085.777571196165,2958.086084229006,185.36670373710572,-7805.440603838397,1459.8789921494304,877.8777747764341,458.4655714793758,593.0871258392347,-78.68110173543984,-2887.977106367787,978.2417486108554,-1976.486781870429,3233.0269024530658,3780.7299436288918,65.67557401750882,-9053.979021037523,1608.7902565373442,616.1404570544476,893.9537163661947,974.7190905227785,27.791667328097343,-3531.3809986913834,-884.4232960398931,2455.4316479695826,-6048.266452808823,-292.4551366711583,811.945593709509,-2000.0,-861.2375789021938,2391.0609513860663,-5889.707315146832,-292.4551366711583,811.945593709509,-2000.0
-7.227476860566448,22.376570838971933,0.43333333333333335,2000.0,679.2330479224966,-1782.9523797947418,2149.945122058635,2910.4754529161487,170.86486675952284,-7784.178372284267,1401.9547139575793,956.0456736140382,478.7120333232514,575.0254315465918,-85.24578726996322,-2893.3483276699308,706.7402941015121,-1775.5040275504216,3365.912253993658,3796.0338051804624,59.21929885518179,-9213.665415005169,1529.651370374072,714.1293436367093,913.819875365717,950.3281590148408,25.28119357304011,-3530.5896828193345,-801.5910985710041,2481.759588733933,-6029.22056294697,-265.9020648530401,823.2439211084013,-2000.0,-798.7104455900179,2472.8409665459844,-6007.553540672598,-265.9020648530401,823.2439211084013,-2000.0
-6.541862350402056,22.77985258963249,0.43333333333333335,2000.0,456.44983395070926,-1601.59460669201,2211.3617580499194,2859.881708128307,156.01812489390653,-7757.05238771152,1343.1868504110607,1033.1802694253618,499.1308866460812,557.225259569122,-91.71540701755787,-2898.506646763442,426.1508971406645,-1561.2139486624333,3498.8707663509413,3805.883981324517,52.43313043611177,-9367.596252248259,1449.5768878465265,811.2625113009949,933.8390357891649,926.1422886385485,22.765625670481842,-3529.477118561057,-718.6238131643419,2502.3676217028956,-6005.148728161897,-239.3358918137249,833.40737589653,-2000.0,-732.5537965768149,2550.874140445629,-6121.5540304081205,-239.3358918137249,833.40737589653,-2000.0
-5.844616647710872,23.142632593693985,0.43333333333333335,2000.0,237.54565385794194,-1417.2358221542386,2269.8734508357284,2806.4507084526504,140.87319469610594,-7724.089077190204,1283.5957366211205,1109.2904812214133,519.717074160393,539.6841679103455,-98.09084876393547,-2903.455052339687,137.15642776264713,-1333.955151633617,3631.6308387355853,3810.2534716588125,45.33167276024446,-9515.541531245937,1368.5909593526412,907.5437804522662,954.0065057750165,902.1606613826414,20.245318098432616,-3528.048769429422,-635.7359088298334,2517.29128726165,-5976.0937472974,-212.7596840720029,842.4537477846822,-2000.0,-662.906634100868,2624.8778323087113,-6231.506095642864,-212.7596840720029,842.4537477846822,-2000.0
-5.136979429907689,23.464265841548123,0.43333333333333335,2000.0,23.01382320637913,-1230.4384648328653,2325.3344683044393,2750.332659396221,125.47706940153834,-7685.324771880611,1223.1988880310219,1184.3848663985698,540.4662891720619,522.3998418060453,-104.37295402587475,-2908.1962359881245,-159.53398192764234,-1094.1061374405558,3763.918267272573,3809.1292000103995,37.930483892620245,-9657.281568669285,1286.7142991738888,1002.9773616141825,974.3182989666041,878.3823468946628,17.720563503092848,-3526.3094661703876,-553.1386815400252,2526.580697468709,-5942.107279049151,-186.1759323970125,850.3988833648286,-2000.0,-589.9183854887181,2694.5799590583297,-6337.214245617328,-186.1759323970125,850.3988833648286,-2000.0
-4.420208850141968,23.744180481017583,0.43333333333333335,2000.0,-186.67073060233292,-1041.765535843749,2377.607617397402,2691.6817826828433,109.87691223876868,-7640.805686796086,1162.0112046662966,1258.4714486737882,561.3749100285725,505.3701323964166,-110.56250399610737,-2912.7325871402004,-463.1867643452938,-842.084250095334,3895.456861466378,3802.511942187572,30.246034284075265,-9792.607334452978,1203.9644541853932,1097.5676187697268,994.771070961952,854.8063617677674,15.191600050521426,-3524.2634243238945,-471.039859814306,2530.300224349101,-5903.249750117429,-159.58662762148452,857.256708238972,-2000.0,-513.7484957346055,2759.7196010731423,-6438.490535098461,-159.58662762148452,857.256708238972,-2000.0
-3.6955793003473874,23.981878834088324,0.43333333333333335,2000.0,-391.0522128666569,-851.7793544616138,2426.5644744482647,2630.655981869518,94.1199506986676,-7590.587880056707,1100.0451634914775,1331.5575552433886,582.4399383394891,488.59309333855,-116.66020623676651,-2917.0661882009817,-773.0457461395451,-578.3445881042726,4025.9690548035205,3790.4162371478506,22.295664530466624,-9921.320771099614,1120.3560569985186,1191.3188456460462,1015.3620594142025,831.4317255805583,12.658618361746052,-3521.914260648692,-389.6432161222364,2528.528178705186,-5859.590247770642,-132.99333217727343,863.0392473832782,-2000.0,-434.56601312569614,2820.047582584314,-6535.1548985394475,-132.99333217727343,863.0392473832782,-2000.0
-2.964379145419588,24.176938281762904,0.43333333333333335,2000.0,-589.6946858429135,-661.04032514359,2472.0856031158355,2567.4165040546304,78.25337164827832,-7534.737192074978,1037.311000111888,1403.6496613298045,603.6589405269573,472.0670157851081,-122.66668196661499,-2921.1988097316744,-1088.3339813596115,-303.3788804099977,4155.176509142877,3772.870281618365,14.097542580859761,-10043.235095992193,1035.9010652445295,1284.2350526756918,1036.0890273475206,808.2575142538423,10.121768087374821,-3519.2650084046045,-309.14818395333833,2521.3564786096267,-5811.206397010701,-106.39724794919174,867.7566434076816,-2000.0,-352.54916804705664,2875.327027695067,-6627.035470229657,-106.39724794919174,867.7566434076816,-2000.0
-2.227908432550354,24.329012015461668,0.43333333333333335,2000.0,-782.1827723513442,-470.1057148233158,2514.0607599572454,2502.127597507196,62.3242171951953,-7473.329165136451,973.8168810433993,1474.7532404011454,625.0299922751242,455.79046212618437,-128.58245379776295,-2925.1319055609274,-1408.2555883336604,-17.71432822786437,4282.800712549724,3749.915808194938,5.670620405113208,-10158.175085558109,950.6089886766001,1376.3197624973063,1056.9502092649989,785.2829112559915,7.5811641756507555,-3516.318131499698,-229.74948046727798,2508.890306786946,-5758.184222558583,-79.79928101890128,871.4171724336217,-2000.0,-267.8849450972738,2925.3338929070023,-6713.968889865625,-79.79928101890128,871.4171724336217,-2000.0
-1.4874765797911067,24.437829653635728,0.43333333333333335,2000.0,-968.1223382474017,-279.52843958622134,2552.3890876586715,2434.956165096826,46.379281222607176,-7406.448943861232,909.5690677600851,1544.8726184533007,646.5516254568433,439.76229886618313,-134.4079337867279,-2928.8666077157486,-1731.997590463388,278.0875858915715,4408.563570236229,3721.6079469414244,-2.9654098685814203,-10265.977340192272,864.487105740991,1467.5758119726297,1077.9442596349998,762.5072571605771,5.036892886062077,-3513.075537522084,-151.63673469462663,2491.2477561302144,-5700.617995905525,-53.200103849631695,874.0272573673788,-2000.0,-180.76864864448643,2969.8574769575675,-6795.8005929997025,-53.200103849631695,874.0272573673788,-2000.0
-0.7444000479554822,24.50319772249549,0.43333333333333335,2000.0,-1147.1411531829551,-89.8558599790008,2586.979295918294,2366.071413448126,30.46500652726175,-7334.191157056411,844.572073720627,1614.0108308348251,668.2227771236045,423.9817289858219,-140.14341167258905,-2932.403721074189,-2058.731761089362,583.4323205077226,4532.187988280363,3688.015070510142,-11.790160335542742,-10366.490528908646,777.5406712479846,1558.0051587942885,1099.0702033504133,739.9300980359416,2.4890175990938026,-3509.538589687138,-74.99412130524895,2468.559462636173,-5638.610067701752,-26.600215444873243,875.5914783950776,-2000.0,-91.40346195187183,3008.700908709841,-6872.385085849998,-26.600215444873243,875.5914783950776,-2000.0
-4.3249626358687925e-15,24.525000000000002,0.43333333333333335,2000.0,-1318.8895290070952,98.37141567633125,2617.7498299595936,2295.6444977812635,14.627382502605627,-7256.659781494729,778.828815570228,1682.169480171949,690.0427401501026,408.44832412079654,-145.78904318173687,-2935.7437176519256,-2387.616472549785,897.6935280334051,4653.398449807549,3649.2186228060145,-20.78259220520077,-10459.575612748062,689.7731167604298,1647.608690841022,1120.3273877611966,717.551233126175,-0.06241552850840648,-3505.7081177410646,-4.304626450067019e-13,2440.968225074312,-5572.270685780755,-1.5450169931807177e-13,876.1125805690458,-2000.0,-5.363979339384483e-13,3041.6816137875962,-6943.5862039830245,-1.5450169931807177e-13,876.1125805690458,-2000.0
0.0,24.525000000000002,0.45,0.0,-1944.4539335906077,-1352.2472198989394,1935.6876844149392,1866.7325274856266,139.56698232953423,-4485.857469116229,0.0,0.0,0.0,0.0,0.0,0.0,-3238.3786235354823,-955.6428283112728,3502.7058783111747,2930.3364692936802,-21.27445807145766,-6747.733640037207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112.3557893530215,-3663.418717276818,0.0,0.0,-0.0,0.0,4122.5192106469785,-4852.438172486963,0.0,0.0,-0.0
0.7444000479554886,24.50319772249549,0.45,0.0,-2136.6774027978186,-1089.440340111361,1974.5272552319395,1776.8077284700878,117.27417602527368,-4410.846242337322,0.0,0.0,0.0,0.0,0.0,0.0,-3701.8829915426827,-542.05289202519,3651.737159960877,2863.515803249973,-33.73851338375829,-6820.5967300895645,0.0,0.0,0.0,0.0,0.0,0.0,92.69990094889607,3051.375410365863,-3592.784801701861,0.0,0.0,-0.0,126.8981131979731,4177.067917770306,-4918.21035184989,0.0,0.0,-0.0
1.4874765797911078,24.437829653635728,0.45,0.0,-2316.0786167020683,-832.7595654517111,2007.7980667108966,1686.4264965449065,95.44063597282329,-4330.531092603734,0.0,0.0,0.0,0.0,0.0,0.0,-4170.611657189107,-114.07571944385563,3799.145200110041,2790.0908357933904,-46.48842868952089,-6886.132033225658,0.0,0.0,0.0,0.0,0.0,0.0,181.68532670831578,2984.917628273852,-3517.900908060326,0.0,0.0,-0.0,257.12026433006105,4224.242119548688,-4978.517680844902,0.0,0.0,-0.0
2.2279084325503504,24.329012015461668,0.45,0.0,-2482.361710760564,-582.825726593429,2035.4380074733774,1595.7895779615915,74.1197397521195,-4245.030733326234,0.0,0.0,0.0,0.0,0.0,0.0,-4643.719216006604,327.6943240653027,3944.6722692482,2710.1513692201966,-59.503368519522176,-6944.251247491143,0.0,0.0,0.0,0.0,0.0,0.0,266.77499893166026,2913.213155265731,-3438.9001771823678,0.0,0.0,-0.0,390.45798867069317,4263.845389295461,-5033.2529352418405,0.0,0.0,-0.0
2.9643791454195947,24.1769382817629,0.45,0.0,-2635.241359260057,-340.26342751015045,2057.39059261085,1505.1018016750113,53.365272138387894,-4154.472110414649,0.0,0.0,0.0,0.0,0.0,0.0,-5120.369796873414,782.6584179048364,4088.068273774238,2623.7937877139725,-72.7625588000151,-6994.878870216726,0.0,0.0,0.0,0.0,0.0,0.0,347.7889603796619,2836.5036379269854,-3355.9230694845155,0.0,0.0,-0.0,526.7028875191185,4295.69315519307,-5082.318797755843,0.0,0.0,-0.0
3.69557930034739,23.981878834088324,0.45,0.0,-2774.4431428044322,-105.70094200401354,2073.604969093138,1414.5719564355645,33.23141717169446,-4058.990053901179,0.0,0.0,0.0,0.0,0.0,0.0,-5599.738820933645,1250.2154476806895,4229.091299975147,2531.1206159718768,-86.24534170581707,-7037.952447064404,0.0,0.0,0.0,0.0,0.0,0.0,424.5486899983622,2755.0417445390967,-3269.11711523617,0.0,0.0,-0.0,665.6472036041179,4319.61251151696,-5125.62803107392,0.0,0.0,-0.0
4.4202088501419645,23.744180481017583,0.45,0.0,-2899.70376274044,120.22971275112332,2084.035864263393,1324.4127032832375,13.772764942659165,-3958.726902728312,0.0,0.0,0.0,0.0,0.0,0.0,-6081.014923381874,1729.7644001554736,4367.50818950393,2432.240009813321,-99.9312361457745,-7073.422796497831,0.0,0.0,0.0,0.0,0.0,0.0,496.8771536251201,2669.0912607421787,-3178.636652256175,0.0,0.0,-0.0,807.0844571667594,4335.441981158008,-5163.1036329597155,0.0,0.0,-0.0
5.136979429907696,23.46426584154812,0.45,0.0,-3010.7710952947173,336.8925047781154,2088.6434744548524,1234.8405285757535,-4.955665108863855,-3853.8321011563003,0.0,0.0,0.0,0.0,0.0,0.0,-6563.402045224286,2220.7070114119156,4503.095148419921,2327.2651737586148,-113.8000042402449,-7101.25421086225,0.0,0.0,0.0,0.0,0.0,0.0,564.5987850702274,2578.927201766301,-3084.6425515058054,0.0,0.0,-0.0,950.8101467525429,4343.031221490392,-5194.678973160674,0.0,0.0,-0.0
5.8446166477108745,23.142632593693982,0.45,0.0,-3107.404075393728,543.6468926965795,2087.393289758834,1146.0757437166678,-22.898382212806723,-3744.461764930009,0.0,0.0,0.0,0.0,0.0,0.0,-7046.12170610161,2722.450693311646,4635.638392890811,2216.3136992422287,-127.83172428194759,-7121.424635343457,0.0,0.0,0.0,0.0,0.0,0.0,627.5393909285549,2484.835950364365,-2987.301931066067,0.0,0.0,-0.0,1096.6225201461534,4342.24066477536,-5220.297911874198,0.0,0.0,-0.0
6.541862350402053,22.77985258963249,0.45,0.0,-3189.372396983814,739.8470774605003,2080.255849825189,1058.3425389725935,-39.999360994680586,-3630.7782149513305,0.0,0.0,0.0,0.0,0.0,0.0,-7528.415473755194,3234.4117696817952,4764.9348358356865,2099.5068155668005,-142.00687082354736,-7133.925826202181,0.0,0.0,0.0,0.0,0.0,0.0,685.5259708637907,2387.1154307736397,-2886.7878590078517,0.0,0.0,-0.0,1244.323422504815,4332.941083167945,-5239.914899562167,0.0,0.0,-0.0
7.227476860566441,22.376570838971933,0.45,0.0,-3256.456013031901,924.8409636988058,2067.2064242381357,971.8691002328121,-56.20195376797599,-3512.949475713543,0.0,0.0,0.0,0.0,0.0,0.0,-8009.547650916513,3756.019061227549,4890.792820158985,1976.9685438437637,-156.3064027138864,-7138.763489854598,0.0,0.0,0.0,0.0,0.0,0.0,738.3864432103364,2286.0753305459484,-2783.279045683216,0.0,0.0,-0.0,1393.7192306567638,4315.013066950773,-5253.495057936352,0.0,0.0,-0.0
7.900241180625099,21.93350436194802,0.45,0.0,-3308.444414112091,1097.9687863824165,2048.2246094236607,886.8877993335436,-71.44877461280268,-3391.148735144849,0.0,0.0,0.0,0.0,0.0,0.0,-8488.80820652196,4286.717867284315,5013.032905844438,1848.8247419222714,-170.711860117576,-7135.957404598416,0.0,0.0,0.0,0.0,0.0,0.0,785.9492634720897,2182.037383986665,-2676.959525984905,0.0,0.0,-0.0,1544.6218848123146,4288.346402788001,-5261.014241970749,0.0,0.0,-0.0
8.558959160168156,21.45144091458808,0.45,0.0,-3344.8614316955614,1258.5492741312678,2023.2181686978784,803.6345083056922,-85.68190264627583,-3265.576323212451,0.0,0.0,0.0,0.0,0.0,0.0,-8964.821501214932,4825.794887482029,5131.342036933483,1715.2493921531745,-185.19174601938406,-7125.65382913587,-0.2625887320719259,1.3330510018558772,0.4682529169804158,0.011089597512995375,-0.018027453421501992,-1.09687566543832,827.9787982657365,2075.1750227045295,-2568.0183321390236,0.0,0.0,-0.0,1696.7186303905078,4252.510003539695,-5262.45908283054,0.19552359336149164,0.4900435592590888,-0.6064263640200807
9.202459622666582,20.93123758810956,0.45,0.0,-3310.303370766839,1400.4018784994475,1976.7677123323413,722.8983615925847,-98.64342988227372,-3140.5447941764437,0.0,0.0,0.0,0.0,0.0,0.0,-9290.162833092621,5328.0683342453085,5214.2933514048,1588.0289984580538,-196.74602006645011,-7130.592739118891,-65.28521392225103,279.57323448964235,98.10482851882146,0.26014291689665825,-3.9659324728054184,-222.37013139281024,850.8655492690068,1935.3161760601392,-2456.6491576126364,0.0,0.0,-0.0,1821.0593296802756,4142.047567119482,-5257.827011641401,42.80070973735935,97.35134531269885,-123.57572546196025
9.829598447781324,20.37381928504317,0.45,0.0,-3258.803452926257,1522.4213952932853,1923.665307267316,645.7924077420307,-109.95749071606446,-3011.403106969082,0.0,0.0,0.0,0.0,0.0,0.0,-9593.152662894832,5819.029427581131,5288.682478852711,1460.2971348344236,-207.8170525884862,-7128.847839048716,-155.4788983974907,580.1984092421574,203.5265338826147,-3.387241635800116,-8.59198925488792,-446.7921046099767,866.6333802490212,1796.2719402403466,-2343.050012733857,0.0,0.0,-0.0,1940.7758033757132,4022.648097052856,-5247.126264056873,92.32235847075619,191.35665179453179,-249.60485958707022
10.439260605567508,19.78017707478988,0.45,0.0,-3190.9406922450034,1624.3460172398045,1864.1361217067874,572.4714695689712,-119.59752032726064,-2878.3318758654905,0.0,0.0,0.0,0.0,0.0,0.0,-9872.855277571203,6297.098791458534,5354.268763730182,1332.4559066701763,-218.36994261994312,-7120.392924671973,-271.2979491034149,902.4742813554539,316.6611806006401,-10.878635540888013,-13.89574306375804,-673.8088446495047,875.3568259984891,1658.6148843378617,-2227.4228726367046,0.0,0.0,-0.0,2055.4898994481,3894.715892506947,-5230.375865615653,148.73515319582566,281.8214602182063,-378.46975353805965
11.030362138956994,19.15136643153574,0.45,0.0,-3107.3408022832377,1705.974414015134,1798.422960404646,503.0779113411628,-127.54201249817905,-2741.5204669230366,0.0,0.0,0.0,0.0,0.0,0.0,-10128.409244155722,6760.7336677170515,5410.834356762313,1204.904097963541,-228.3714236566608,-7105.209210637146,-413.10711654867197,1245.5703972169185,437.4116931117988,-22.140434510617283,-19.8740996538154,-902.8617332531282,877.1311872558005,1522.9110852431393,-2109.9733181566903,0.0,0.0,-0.0,2164.8393567599805,3758.6827399159947,-5207.605597914902,211.98628697653194,368.0592721439102,-509.9412902361505
11.601852090994488,18.488505357657264,0.45,0.0,-3008.674906017566,1767.1661543786315,1726.7857880307515,437.7413676473354,-133.7745644000719,-2601.166685556402,0.0,0.0,0.0,0.0,0.0,0.0,-10359.029171641772,7208.430987532789,5458.18466184367,1078.0363807023962,-237.78993063686494,-7083.28536830748,-581.1806022887322,1608.5616012927053,565.6562114937187,-37.07798308769177,-26.52132482912175,-1133.388544271127,872.0723321269247,1389.7189740341926,-1990.9101703155927,0.0,0.0,-0.0,2268.478532893763,3615.007085092199,-5178.855945659634,281.9955018226868,449.3830213825012,-643.7857180868846
12.152714373400654,17.79277239595401,0.45,0.0,-2895.6582107392023,1807.8420927911595,1649.5012386282199,376.57847796986715,-138.28391845855958,-2457.4764548313865,0.0,0.0,0.0,0.0,0.0,0.0,-10564.007438246354,7638.73042053499,5496.14876374083,952.2425192518037,-246.59566615627045,-7054.617537490429,-775.7010918204276,1990.4294963070743,701.2482043624046,-55.57569534842079,-33.82904441859182,-1364.8245114249917,860.3164837978865,1259.5881804156832,-1870.4451190453,0.0,0.0,-0.0,2366.0791247828824,3464.173191647179,-5144.178024682398,358.6551315724243,525.1064847435708,-779.7650665819301
12.681969573139991,17.065404534242507,0.45,0.0,-2769.048645384349,1827.9847204726689,1566.8621107320341,319.6926272094605,-141.06400130544932,-2310.663485567145,0.0,0.0,0.0,0.0,0.0,0.0,-10742.715885322768,8050.217403531146,5524.579837008676,827.9065693354639,-254.76066596155624,-7019.209312331821,-996.7588079526479,2390.0639048561266,844.0165904097862,-77.49717186484669,-41.7862445765529,-1596.603403831007,842.0199939184184,1133.0583738800465,-1748.7923468108397,0.0,0.0,-0.0,2457.3308826185116,3306.6902853315323,-5103.6334910611895,441.83014753936686,594.5456783899599,-917.637569401958
13.188676693781485,16.30769500603703,0.45,0.0,-2629.6454577913164,1827.638481077538,1479.1768477443666,267.17369235957415,-142.11395984352956,-2160.948939375535,0.0,0.0,0.0,0.0,0.0,0.0,-10894.607479548951,8441.52615111735,5543.355536635876,705.4060711357389,-262.25886377633344,-6977.0717016505105,-1244.3505792455226,2806.264331209388,993.7658669948784,-102.68531301451637,-50.37927230687388,-1828.158609012342,817.3591010827456,1010.6581001527468,-1626.1681478017692,0.0,0.0,-0.0,2541.9423176054083,3143.091683943793,-5057.2944314971965,531.3582059773844,657.0202426843836,-1057.1580942683343
13.67193482855589,15.520990991227636,0.45,0.0,-2478.2877693407977,1806.9100513817896,1386.7690031669163,219.09779547898714,-141.43819447004094,-2008.5610858089562,0.0,0.0,0.0,0.0,0.0,0.0,-11019.217945419547,8811.34265085345,5552.378371051627,585.1112359548459,-269.06615552516035,-6928.223064022432,-1518.3789175874408,3237.7414218241775,1150.2762440828621,-130.96242867474447,-59.59183609744119,-2058.9242231786684,786.5296738614938,892.9036113337668,-1502.7905433690019,0.0,0.0,-0.0,2619.6414042586766,2973.933912471737,-5005.243235147271,627.049696303817,711.8548186066481,-1198.078578779371
14.130884762135127,14.706691220843458,0.45,0.0,-2315.8530843202743,1765.968587578798,1289.9766902731278,175.5270630630821,-139.0463895228764,-1853.7349548341913,0.0,0.0,0.0,0.0,0.0,0.0,-11116.167370498217,9158.407646169779,5551.576058251216,467.3841257768278,-275.16046303407956,-6872.689017963468,-1818.6510984140255,3683.1184229436885,1313.3037817003417,-162.13034430367895,-69.40500654053669,-2288.3361486259364,749.7469378470587,780.2976879576202,-1378.8788943907982,0.0,0.0,-0.0,2690.1762780681465,2799.795803104987,-4947.5724471390195,728.687788914657,758.3804190862129,-1340.1484714562205
